0.01618764	0.02428146	0.01618764	0.04856292	0.04856292	0.01618764	0.01618764	0.05665674	0.02428146	0.05665674	0.0404691	0.06475056	0.02428146	0.0404691	0.11331348	0.03237528	0.20932154	0.15126671
0.04149573	0.02234386	0.05745563	0.05745563	0.04787969	0.0159599	0.02234386	0.03511177	0.05107167	0.03191979	0.02553583	0.05107167	0.03830375	0.05107167	0.05426365	0.06383959	0.18451597	0.14836035
0.02514519	0.03352692	0.05867211	0.01676346	0.03352692	0.07543557	0.01676346	0.06705384	0.02514519	0.05867211	0.05029038	0.05029038	0.04190865	0.02514519	0.06705384	0.02514519	0.19096049	0.13850112
0.01446969	0.02893938	0.04340908	0.00723485	0.01446969	0.02170454	0.02170454	0.07234846	0.02893938	0.06511361	0.04340908	0.06511361	0.03617423	0.00723485	0.10128784	0.03617423	0.21634532	0.17592763
0.06500366	0.06500366	0.05571743	0.02785871	0.04643119	0.00928624	0.0	0.10214861	0.05571743	0.02785871	0.05571743	0.02785871	0.04643119	0.05571743	0.05571743	0.01857248	0.15956985	0.12538986
0.04359634	0.05086239	0.02906422	0.05812845	0.05086239	0.01453211	0.00726606	0.03633028	0.02906422	0.02906422	0.03633028	0.07992662	0.05812845	0.01453211	0.10172479	0.01453211	0.21322035	0.1328346
0.03971577	0.01588631	0.07148839	0.00794315	0.03971577	0.06354523	0.00794315	0.07148839	0.03177262	0.07943154	0.01588631	0.04765893	0.02382946	0.03177262	0.07148839	0.04765893	0.16941391	0.16336113
0.0656941	0.04598587	0.02627764	0.05255528	0.03941646	0.03941646	0.02627764	0.03941646	0.03284705	0.01970823	0.01970823	0.04598587	0.04598587	0.04598587	0.04598587	0.05912469	0.17736712	0.17226128
0.06192222	0.01769206	0.04423016	0.07076826	0.0265381	0.01769206	0.01769206	0.01769206	0.03538413	0.0	0.03538413	0.07076826	0.07076826	0.05307619	0.03538413	0.11499842	0.17666076	0.13334874
0.05094372	0.02037749	0.05094372	0.06113247	0.05094372	0.01018874	0.0	0.05094372	0.03056623	0.02037749	0.04075498	0.05094372	0.04075498	0.06113247	0.05094372	0.14264242	0.14159519	0.12481521
0.04663673	0.02798204	0.06529142	0.01865469	0.04663673	0.00932735	0.01865469	0.05596407	0.05596407	0.06529142	0.02798204	0.04663673	0.00932735	0.03730938	0.07461877	0.04663673	0.17590868	0.17117712
0.02757103	0.02757103	0.00919034	0.03676137	0.01838068	0.03676137	0.00919034	0.05514205	0.02757103	0.02757103	0.07352274	0.08271308	0.03676137	0.02757103	0.11947445	0.04595171	0.18017049	0.15812489
0.01635797	0.03271593	0.0490739	0.04089492	0.05725288	0.02453695	0.00817898	0.07361085	0.02453695	0.07361085	0.04089492	0.02453695	0.04089492	0.02453695	0.07361085	0.05725288	0.18701019	0.15049218
0.06747915	0.04217447	0.02530468	0.05060937	0.05060937	0.05060937	0.00843489	0.05060937	0.03373958	0.03373958	0.06747915	0.02530468	0.04217447	0.02530468	0.05904426	0.08434894	0.15820681	0.12482718
0.02953798	0.04430697	0.05907595	0.04430697	0.06646045	0.04430697	0.01476899	0.03692247	0.07384494	0.00738449	0.03692247	0.05907595	0.01476899	0.06646045	0.05907595	0.04430697	0.15742121	0.14105183
0.03399845	0.00849961	0.07649652	0.02549884	0.05099768	0.03399845	0.00849961	0.05949729	0.05099768	0.05099768	0.0679969	0.0679969	0.00849961	0.05949729	0.08499613	0.00849961	0.16815412	0.13487761
0.04237882	0.03531568	0.02118941	0.04944195	0.02118941	0.02118941	0.02118941	0.03531568	0.03531568	0.02118941	0.04237882	0.08475763	0.04944195	0.02825254	0.09182077	0.03531568	0.2093782	0.15493955
0.05090395	0.03635996	0.02908797	0.07271993	0.05817594	0.00727199	0.02181598	0.03635996	0.02181598	0.05090395	0.01454399	0.04363196	0.05090395	0.02908797	0.06544794	0.05817594	0.20592687	0.14686577
0.02297118	0.02297118	0.0382853	0.06891353	0.0382853	0.03062824	0.03062824	0.03062824	0.03062824	0.02297118	0.04594236	0.06125647	0.06125647	0.06125647	0.0382853	0.04594236	0.18869504	0.16045492
0.05142501	0.03428334	0.04285418	0.00857084	0.04285418	0.06856668	0.00857084	0.06856668	0.03428334	0.02571251	0.03428334	0.05999585	0.01714167	0.05142501	0.06856668	0.10285003	0.14855592	0.1314939
0.01677961	0.02516941	0.08389803	0.0	0.06711843	0.06711843	0.01677961	0.04194902	0.02516941	0.05872862	0.05033882	0.05872862	0.01677961	0.03355921	0.05033882	0.03355921	0.1922676	0.16171753
0.00838199	0.04190996	0.06705594	0.01676398	0.05029195	0.05867395	0.0	0.09220192	0.05029195	0.04190996	0.05029195	0.03352797	0.02514598	0.05867395	0.05029195	0.06705594	0.15547033	0.13206033
0.07227828	0.01445566	0.03613914	0.09396176	0.03613914	0.01445566	0.0	0.02891131	0.04336697	0.01445566	0.03613914	0.06505045	0.06505045	0.03613914	0.08673394	0.07227828	0.15608208	0.12836294
0.008301	0.04150501	0.05810701	0.04980601	0.03320401	0.02490301	0.016602	0.04150501	0.04980601	0.016602	0.05810701	0.05810701	0.06640802	0.03320401	0.05810701	0.06640802	0.1748381	0.14447974
0.0	0.00580966	0.00580966	0.01161931	0.01161931	0.08714483	0.07552552	0.02323862	0.01161931	0.06390621	0.08714483	0.04647724	0.0	0.03485793	0.04647724	0.02323862	0.25723699	0.2082747
0.02961793	0.00740448	0.05923585	0.04442689	0.04442689	0.02961793	0.02221344	0.08885378	0.06664033	0.04442689	0.04442689	0.02961793	0.0	0.11106722	0.05923585	0.01480896	0.14984036	0.15413839
0.04716698	0.04716698	0.05390511	0.0336907	0.05390511	0.05390511	0.02695256	0.0336907	0.04716698	0.04042884	0.0336907	0.04716698	0.0336907	0.02695256	0.05390511	0.02021442	0.20717601	0.13922447
0.03916725	0.04895907	0.04895907	0.05875088	0.05875088	0.00979181	0.00979181	0.03916725	0.04895907	0.03916725	0.01958363	0.05875088	0.04895907	0.02937544	0.0783345	0.02937544	0.19680925	0.13734746
0.06689389	0.01486531	0.02973062	0.02973062	0.02229796	0.05946123	0.02973062	0.05946123	0.01486531	0.05946123	0.05946123	0.02973062	0.03716327	0.03716327	0.04459592	0.06689389	0.18551264	0.15298117
0.03579704	0.04295645	0.02147822	0.05011586	0.04295645	0.05011586	0.05011586	0.03579704	0.04295645	0.03579704	0.03579704	0.03579704	0.03579704	0.04295645	0.04295645	0.02147822	0.22678847	0.15034303
0.07068775	0.04241265	0.04948142	0.07068775	0.06361897	0.00706877	0.00706877	0.04241265	0.03534387	0.03534387	0.02120632	0.0282751	0.06361897	0.03534387	0.04241265	0.07068775	0.17450435	0.13982448
0.04984308	0.02492154	0.04984308	0.0415359	0.01661436	0.01661436	0.00830718	0.0415359	0.02492154	0.01661436	0.01661436	0.09137899	0.08307181	0.02492154	0.07476463	0.10799335	0.18401651	0.12648749
0.02555651	0.03407534	0.05963185	0.05963185	0.07666952	0.0	0.0	0.03407534	0.01703767	0.05963185	0.04259418	0.06815069	0.05111302	0.01703767	0.08518836	0.02555651	0.2109028	0.13314682
0.01540776	0.03081552	0.03851941	0.00770388	0.03081552	0.03851941	0.02311164	0.06933493	0.01540776	0.06933493	0.06163105	0.06163105	0.03081552	0.01540776	0.09244657	0.00770388	0.21254717	0.17884622
0.05960062	0.01702875	0.05108625	0.068115	0.00851437	0.00851437	0.01702875	0.05108625	0.02554312	0.04257187	0.00851437	0.05960062	0.10217249	0.02554312	0.05108625	0.05960062	0.18687363	0.15751954
0.03113116	0.03113116	0.0700451	0.03113116	0.03113116	0.04669673	0.0	0.06226231	0.03891394	0.03113116	0.07782789	0.05447952	0.06226231	0.03113116	0.04669673	0.03891394	0.16422354	0.15089105
0.00745109	0.02980435	0.03725543	0.01490217	0.03725543	0.03725543	0.02980435	0.05215761	0.04470652	0.07451087	0.07451087	0.03725543	0.0	0.02235326	0.08196196	0.03725543	0.20688293	0.17467686
0.02139123	0.06417369	0.06417369	0.03208684	0.08556492	0.01069561	0.0	0.08556492	0.04278246	0.03208684	0.03208684	0.03208684	0.03208684	0.06417369	0.05347807	0.05347807	0.15320797	0.14088147
0.03878095	0.01939048	0.10664761	0.03878095	0.06786666	0.02908571	0.0	0.04847619	0.05817143	0.04847619	0.02908571	0.03878095	0.03878095	0.03878095	0.04847619	0.04847619	0.15828609	0.1436568
0.02135702	0.02847602	0.07830907	0.02135702	0.02847602	0.04271404	0.00711901	0.05695205	0.03559503	0.04983304	0.07830907	0.03559503	0.06407106	0.01423801	0.02847602	0.07830907	0.17682964	0.15398377
0.03057397	0.02445917	0.04891835	0.03057397	0.03668876	0.00611479	0.02445917	0.04280355	0.04280355	0.03668876	0.04891835	0.06114793	0.02445917	0.04891835	0.06726273	0.07337752	0.16982122	0.18201069
0.06032881	0.03770551	0.0150822	0.0301644	0.0301644	0.0301644	0.03770551	0.04524661	0.04524661	0.03770551	0.06032881	0.03770551	0.0075411	0.03770551	0.06786991	0.04524661	0.19403849	0.18005011
0.04483806	0.0512435	0.01921631	0.0512435	0.03843263	0.03843263	0.01281088	0.0512435	0.0512435	0.02562175	0.01921631	0.0512435	0.03202719	0.02562175	0.08967613	0.09608157	0.1722986	0.12950868
0.08703657	0.01582483	0.03956208	0.05538691	0.02373725	0.03956208	0.00791242	0.03956208	0.02373725	0.01582483	0.03956208	0.07121174	0.07121174	0.03956208	0.05538691	0.06329933	0.15366354	0.15795629
0.04564893	0.03651915	0.05477872	0.05477872	0.04564893	0.02738936	0.0	0.07303829	0.05477872	0.06390851	0.03651915	0.01825957	0.03651915	0.02738936	0.08216808	0.04564893	0.16060482	0.13640161
0.04286335	0.02571801	0.07715403	0.02571801	0.06858136	0.00857267	0.0	0.06000869	0.02571801	0.06858136	0.02571801	0.04286335	0.04286335	0.03429068	0.06000869	0.06858136	0.1857531	0.137006
0.01581304	0.0395326	0.0395326	0.04743912	0.06325216	0.01581304	0.01581304	0.04743912	0.0395326	0.02371956	0.0395326	0.07115868	0.03162608	0.05534564	0.0790652	0.05534564	0.18021779	0.13982153
0.0907969	0.04127132	0.06603411	0.0	0.02476279	0.04952558	0.01650853	0.06603411	0.06603411	0.01650853	0.02476279	0.05777984	0.02476279	0.04127132	0.05777984	0.05777984	0.16636646	0.13202114
0.08958062	0.02443108	0.03257477	0.06514954	0.06514954	0.00814369	0.00814369	0.03257477	0.03257477	0.04886216	0.03257477	0.04071846	0.02443108	0.03257477	0.08143693	0.04886216	0.16414965	0.16806755
0.09759555	0.03548929	0.07097858	0.06210626	0.04436161	0.01774464	0.0	0.03548929	0.02661697	0.02661697	0.02661697	0.03548929	0.09759555	0.00887232	0.01774464	0.11534019	0.15741924	0.12392265
0.08805775	0.01956839	0.03913678	0.04892097	0.03913678	0.03913678	0.0	0.04892097	0.03913678	0.01956839	0.04892097	0.01956839	0.03913678	0.04892097	0.03913678	0.1858997	0.1221457	0.11468709
0.02648273	0.05296547	0.05296547	0.03531031	0.0794482	0.01765516	0.0	0.07062062	0.01765516	0.06179304	0.01765516	0.03531031	0.04413789	0.03531031	0.07062062	0.06179304	0.19507084	0.12520568
0.00713691	0.03568455	0.03568455	0.02854764	0.0642322	0.03568455	0.04282146	0.03568455	0.02854764	0.0642322	0.03568455	0.03568455	0.01427382	0.03568455	0.04995838	0.04282146	0.22149312	0.18614329
0.06732086	0.00961727	0.04808633	0.0288518	0.0288518	0.0577036	0.00961727	0.06732086	0.01923453	0.03846907	0.04808633	0.04808633	0.04808633	0.0577036	0.04808633	0.07693813	0.1536778	0.14426175
0.02865756	0.02865756	0.06447952	0.01432878	0.05015073	0.01432878	0.01432878	0.05731512	0.03582195	0.05731512	0.05015073	0.05015073	0.02865756	0.03582195	0.05731512	0.05731512	0.1871767	0.16802815
0.04581372	0.04581372	0.06413921	0.03665098	0.05497647	0.00916274	0.0	0.05497647	0.01832549	0.04581372	0.04581372	0.06413921	0.07330196	0.01832549	0.06413921	0.01832549	0.19513347	0.14514893
0.009118	0.03647199	0.04558999	0.009118	0.02735399	0.02735399	0.03647199	0.04558999	0.03647199	0.04558999	0.05470799	0.08206198	0.02735399	0.03647199	0.07294399	0.018236	0.23416078	0.15493333
0.04464234	0.00892847	0.04464234	0.04464234	0.04464234	0.05357081	0.0	0.08928469	0.02678541	0.05357081	0.06249928	0.03571387	0.03571387	0.06249928	0.07142775	0.02678541	0.16382262	0.13082837
0.03590255	0.04787007	0.04188631	0.0299188	0.05385383	0.04188631	0.03590255	0.04188631	0.04787007	0.05385383	0.0299188	0.02393504	0.02393504	0.0299188	0.04787007	0.03590255	0.21351297	0.16417608
0.05162843	0.06023316	0.04302369	0.08604738	0.04302369	0.02581421	0.0	0.04302369	0.03441895	0.00860474	0.02581421	0.05162843	0.10325685	0.01720948	0.06023316	0.06023316	0.1838893	0.10191746
0.0235929	0.05898225	0.0471858	0.0943716	0.0471858	0.0	0.0	0.03538935	0.0471858	0.0	0.0235929	0.05898225	0.1179645	0.0235929	0.05898225	0.08257515	0.16768645	0.11273009
0.02398981	0.04797962	0.06397283	0.0	0.03198642	0.01599321	0.02398981	0.05597623	0.03998302	0.02398981	0.05597623	0.07996604	0.03998302	0.03998302	0.04797962	0.03998302	0.19137173	0.17689656
0.02151627	0.03586046	0.03586046	0.02151627	0.01434418	0.03586046	0.00717209	0.05737673	0.02868837	0.02151627	0.06454882	0.07889301	0.05020464	0.02151627	0.0860651	0.07889301	0.17612005	0.16404755
0.06258425	0.02086142	0.04172284	0.10430709	0.03129213	0.02086142	0.0	0.04172284	0.05215354	0.02086142	0.04172284	0.05215354	0.08344567	0.04172284	0.08344567	0.03129213	0.16766558	0.1021848
0.00934044	0.06538308	0.03736176	0.00934044	0.07472352	0.07472352	0.0	0.0467022	0.02802132	0.02802132	0.07472352	0.07472352	0.00934044	0.02802132	0.09340439	0.01868088	0.17282307	0.1546653
0.06143881	0.06143881	0.08776974	0.02633092	0.06143881	0.02633092	0.0	0.05266184	0.01755395	0.03510789	0.01755395	0.06143881	0.08776974	0.01755395	0.02633092	0.02633092	0.1814239	0.15152611
0.04806057	0.04005048	0.02403029	0.04005048	0.04806057	0.04806057	0.05607067	0.04005048	0.04806057	0.04806057	0.02403029	0.02403029	0.0080101	0.06408076	0.03204038	0.01602019	0.20932238	0.18191037
0.03808806	0.05332328	0.05332328	0.02285284	0.03808806	0.0609409	0.00761761	0.05332328	0.03808806	0.01523522	0.0609409	0.0609409	0.05332328	0.02285284	0.0609409	0.03808806	0.1702683	0.15176424
0.0228162	0.03802699	0.05323779	0.03802699	0.04563239	0.0152108	0.0152108	0.05323779	0.03802699	0.06844859	0.03042159	0.03802699	0.04563239	0.0076054	0.06844859	0.05323779	0.21617956	0.15257236
0.00803891	0.08038907	0.00803891	0.08038907	0.09646688	0.02411672	0.01607781	0.02411672	0.0	0.05627235	0.0	0.06431125	0.08038907	0.0	0.09646688	0.02411672	0.27096364	0.06984602
0.02781186	0.04635309	0.01854124	0.05562371	0.06489433	0.01854124	0.01854124	0.05562371	0.00927062	0.01854124	0.02781186	0.08343557	0.04635309	0.06489433	0.08343557	0.02781186	0.21277787	0.1197376
0.01669118	0.0751103	0.01669118	0.13352942	0.08345589	0.0	0.00834559	0.0	0.04172794	0.02503677	0.0	0.0751103	0.10014706	0.0	0.10849265	0.00834559	0.24562122	0.06169491
0.02613448	0.02613448	0.06098045	0.04355747	0.02613448	0.0	0.00871149	0.06098045	0.02613448	0.03484597	0.02613448	0.06969195	0.08711493	0.03484597	0.06098045	0.06969195	0.20254714	0.13537938
0.02788619	0.05577237	0.05577237	0.0	0.06506777	0.03718158	0.0092954	0.07436317	0.02788619	0.04647698	0.04647698	0.05577237	0.01859079	0.03718158	0.07436317	0.03718158	0.18123839	0.14949312
0.03918437	0.04702125	0.04702125	0.03918437	0.062695	0.05485812	0.0	0.05485812	0.03918437	0.03918437	0.05485812	0.04702125	0.0313475	0.0313475	0.07836875	0.02351062	0.16792336	0.14243167
0.02656067	0.02656067	0.06197491	0.03541423	0.05312135	0.03541423	0.0	0.06197491	0.00885356	0.05312135	0.02656067	0.07082847	0.06197491	0.02656067	0.07968202	0.05312135	0.18791937	0.13035665
