class,fea18,fea13,fea7,fea12,fea25,fea24,fea10,fea11,fea23,fea17,fea16,fea15,fea8,fea2,fea9,fea4,fea5,fea19,fea21,fea20,fea3,fea22,fea26,fea14,fea1,fea6,27
0.0,0.46001562,0.00013293,0.00033233,0.00046527,0.03190267,0.46049508,0.00026587,0.00026587,9.939e-05,9.314e-05,0.00098739,0.0001994,0.00026587,0.0001994,0.0001994,0.00026587,0.00013293,0.03124899,5.7e-07,0.00478998,0.00053173,0.00098816,0.00479303,0.00053173,0.00026587,0.0,-2.2e-07
0.0,0.45977806,0.00043735,0.00029157,0.00029157,0.03212408,0.46042123,0.00014578,0.00034016,0.00017949,0.00015447,0.00100407,0.00019438,0.00014578,0.00024297,0.00024297,0.00058314,0.00019438,0.03123787,1.53e-06,0.0047651,0.00058314,0.0010024,0.00476331,0.00048595,0.00019438,0.0,4.6e-07
0.0,0.45942526,0.0002622,0.00034961,8.740000000000001e-05,0.03253273,0.45984214,0.00017480000000000002,0.00017480000000000002,0.00024379,0.00022368,0.00102283,0.00017480000000000002,0.00034961,0.0002622,0.00052441,0.00052441,0.00017480000000000002,0.03166482,9.2e-07,0.00474163,0.00052441,0.00101935,0.00473737,0.00069921,0.00017480000000000002,8.740000000000001e-05,5.9e-07
0.0,0.45783746,0.00012403,0.00037208,0.00024805,0.03373346,0.45821795,0.00037208,0.00018604,0.00012365,0.00016156,0.00101527,0.00062013,0.00068214,0.00037208,0.00018604,6.201e-05,0.0,0.033637900000000005,3.6e-07,0.00483422,0.0004961000000000001,0.00101496,0.00483407,0.00068214,6.201e-05,0.0,2.2e-07
0.0,0.45834492,0.00025095,0.00025095,8.365e-05,0.03336311,0.45813883,0.00025095,8.365e-05,0.00011076,0.00010087,0.00109533,0.0001673,0.00058554,0.00050189,0.0001673,0.00033459,0.00066919,0.0333725,-1.2e-07,0.00489605,0.00025095,0.00108791,0.00488954,0.00033459,0.00025095,0.0,-3.6e-07
0.0,0.45814907,0.00020898,0.00027863,6.966e-05,0.0328198,0.4591518,6.966e-05,0.00027863,9.93e-05,8.387e-05,0.00112098,0.00013932,0.00055727,0.00076624,0.00048761,0.00034829,0.00048761,0.03285338,1.13e-06,0.00496746,0.0,0.00111801,0.004966,0.00027863,0.00020898,0.00027863,2.06e-06
0.0,0.46012733,0.00026088,0.00056524,0.00017392,0.03230693,0.45918365,0.00017392,0.00013044,8.290000000000001e-05,0.00011249,0.00106787,0.00034784,0.00034784,0.0004348,0.0004348,0.00039132,0.00034784,0.03155372,1.52e-06,0.00492004,4.348e-05,0.00106892,0.00492103,0.00030436,0.00039132,0.00013044,1.25e-06
0.0,0.45960329,5.432e-05,0.00043455,0.00021727,0.03196502,0.4603289,0.00027159,0.00021727,9.412e-05,8.421e-05,0.00103501,0.00027159,0.00027159,0.00027159,0.00048887,0.00032591,0.00021727,0.03159108,1.38e-06,0.00482086,0.00016296,0.0010325999999999998,0.00482567,0.00059751,0.00038023,0.00016296,7.8e-07
0.0,0.45862755,0.00030004,0.00038576,0.00012859,0.0327801,0.45934698,0.00025717,0.00021431,0.00010293,0.00012499,0.00104767,0.00025717,0.00047149,0.00042862,0.00025717,0.0003429,0.00012859,0.03252903,8.5e-07,0.00488298,0.00030004,0.00104542,0.00488197,0.00047149,0.00025717,8.572e-05,4e-07
0.0,0.46156144,0.00017372,0.00028954,5.791e-05,0.03044923,0.46145062,0.00028954,0.00034744,3.575e-05,6.433e-05,0.00097697,0.00063698,0.00028954,0.00023163,0.00028954,0.00023163,0.00011581,0.03026112,5.3e-07,0.00480293,0.00028954,0.00096861,0.00479603,0.00069488,0.00011581,0.0,-1.3e-07
0.0,0.45753408,0.00011066,0.00038732,0.00016599,0.03383716,0.45781909,0.00044265,5.533e-05,8.759999999999999e-05,0.00011369,0.00106772,0.00033199,0.00055331,0.00044265,0.00022132,0.00022132,0.00038732,0.03414429,-3e-07,0.00486684,0.00027666,0.00106411,0.00487276,0.00044265,0.00027666,0.0,4.9e-07
0.0,0.45864885,0.00016638,0.00033275,0.00011092,0.03292373,0.45861704,0.00038821,5.546e-05,5.569e-05,6.832e-05,0.00103971,0.00049913,0.00038821,0.00033275,0.00033275,0.00033275,0.00033275,0.03334016,1.5e-07,0.00483789,0.00027729,0.00103023,0.00483521,0.00038821,0.00022183,5.546e-05,-3e-08
0.0,0.45838171,0.00019143,0.00019143,0.00011486,0.03322619,0.45837966,0.00034457,0.00019143,0.00013388,0.00012296,0.00107337,7.657e-05,0.00057429,0.00042114,0.00015314,0.00034457,0.000268,0.03319058,4.3e-07,0.00489625,0.00030629,0.001068,0.00489304,0.00038286,0.00034457,0.00015314,1.36e-06
0.0,0.45723301,0.00029999,0.00034999,0.00029999,0.03413599,0.45710023,0.00049998,5e-05,0.00011019,0.00012066,0.00105455,0.00014999,0.00039999,0.00029999,0.00019999,0.00039999,0.0001,0.03486442,4.2e-07,0.00486836,0.00039999,0.00104511,0.00486628,0.00019999,0.00034999,0.0001,9.6e-07
0.0,0.45935982,0.0002816,0.00039424,0.00022528,0.03299367,0.45878053,0.00033792,0.0002816,4.451e-05,0.00010645,0.00104709,0.00039424,0.00033792,0.00039424,0.00022528,0.0002816,0.00033792,0.03225502,3.8e-07,0.00487434,0.00022528,0.0010446,0.00487532,0.00039424,0.00016896,0.0,-2e-08
0.0,0.45787134,0.00046808,0.00046808,0.0,0.03375558,0.45767573,0.00039006,7.801e-05,0.00011362,0.00012229,0.00106936,0.00046808,0.00039006,0.00031205,0.00023404,0.00046808,0.00031205,0.03399106,1e-08,0.0048722,0.00023404,0.00106073,0.00486507,0.00031205,0.00023404,0.0,2.6e-07
0.0,0.45779282,0.00028492,0.00011397,0.00022793,0.03335183,0.45873246,0.0003419,0.00017095,0.00011224,8.741e-05,0.00102331,0.00022793,0.00045587,0.0003419,0.00017095,0.0003419,0.0,0.03356243,9.9e-07,0.00485198,0.00056983,0.00101491,0.00485372,0.0003419,0.00017095,0.00017095,2.3e-07
0.0,0.46002302,7.120000000000001e-05,0.00035601,0.0002136,0.03138361,0.46065467,0.00014240000000000002,0.00028480000000000004,0.00010182,0.00014564,0.00102112,0.00056961,0.00056961,0.00028480000000000004,0.00028480000000000004,0.00014240000000000002,0.0002136,0.03133566,8e-07,0.004848,0.00035601,0.0010148,0.00484359,0.00071201,0.0002136,7.120000000000001e-05,-7.9e-07
0.0,0.4588008,0.00031435,0.00020956,0.00015717,0.03264186,0.45923578,0.00031435,0.00041913,0.0001664,0.00015389,0.00105744,0.00015717,0.00031435,0.0005763,0.00026196,0.00052391,0.00020956,0.03257487,3.3e-07,0.00485242,0.00026196,0.00105384,0.00484977,0.00041913,0.00020956,5.239e-05,2.18e-06
0.0,0.45978026,0.00026565,0.00039847,0.00013282,0.03295771,0.45895313,0.00033206,0.00019924,-6.7e-06,7.573e-05,0.00104418,0.0005313,0.00019924,0.00026565,0.0005313,0.00039847,0.00013282,0.03174533,1.82e-06,0.00487689,0.00013282,0.00104454,0.00487722,0.00033206,0.00026565,0.00026565,1.02e-06
0.0,0.46002879,0.00019789,0.00026385,0.00026385,0.03186632,0.46028209,0.00032981,0.00046174,9.717e-05,6.411e-05,0.0010167,0.00039577,0.00019789,0.00019789,0.00032981,0.00032981,0.00013192,0.03138307,1.75e-06,0.00480998,0.00032981,0.0010146,0.00481615,0.00059366,0.00019789,0.00013192,1.93e-06
0.0,0.45192269,0.0002777,0.00032399,4.628e-05,0.03850332,0.45378518,0.0008794,9.257e-05,5.985e-05,6.359e-05,0.0012176,4.628e-05,0.0002777,0.0002777,0.00037027,0.00018514,0.00083311,0.03876445,1.37e-06,0.00494513,0.0,0.00121057,0.00494393,9.257e-05,0.00023142,0.00037027,2.2e-07
0.0,0.45533732,0.00016935,0.00016935,0.00022579,0.03696547,0.45438725,0.00067738,0.0001129,0.00011639,8.196e-05,0.00109066,0.00022579,0.00050804,0.00067738,0.00039514,0.00033869,0.0001129,0.03660588,4.2e-07,0.00487556,0.00028224,0.0010899,0.0048768,0.00016935,0.0001129,0.00016935,5e-08
0.0,0.45777782,0.00018783,0.00014087,4.696e-05,0.0337672,0.45847189,0.0003287,0.00018783,9.184e-05,7.59e-05,0.0011175,0.00018783,0.00018783,0.0003287,0.00051652,0.00051652,0.00070435,0.03326884,1.38e-06,0.00485042,0.00018783,0.00111772,0.00485578,0.00028174,0.00028174,0.0003287,1.95e-06
0.0,0.45938874,0.00020131,0.00035228,0.00025163,0.03219399,0.46003762,0.00020131,0.00010065,9.067e-05,9.999e-05,0.00100723,0.00030196,0.00040261,0.00035228,0.00030196,0.00035228,0.00020131,0.03198965,-1.7e-07,0.00480441,0.00050326,0.00100546,0.00480281,0.00050326,0.00020131,0.0,-8e-08
0.0,0.45998928,0.00027605,0.00027605,0.00027605,0.03169579,0.46024664,0.00020704,0.00062111,0.00010708,7.095e-05,0.00107268,0.00020704,0.00034506,0.00048309,6.901e-05,0.00027605,0.00027605,0.03113895,1.8e-06,0.00495329,6.901e-05,0.00107341,0.00495557,0.00041407,0.00034506,0.00013802,1.72e-06
0.0,0.46089604,0.00038008,0.00050677,0.0,0.03106547,0.46101771,0.00025339,0.00038008,0.00018172,0.00019294,0.0010053,0.00031673,0.00019004,0.00019004,0.00031673,0.00050677,0.0,0.03041473,1.07e-06,0.00479695,0.00025339,0.00100665,0.00479615,0.00076016,0.00031673,0.0,9.8e-07
0.0,0.45972105,0.00025407,0.00040651,0.00030488,0.03172022,0.46038712,0.00010163,0.00030488,0.00010521,0.00011976,0.00103155,0.00030488,0.00035569,0.00035569,0.00030488,0.00020325,0.00025407,0.03152854,4.7e-07,0.00486726,0.00035569,0.00102861,0.00486608,0.00050814,0.00015244,0.00010163,1e-07
0.0,0.45417178,0.00040421,0.00040421,6.737e-05,0.03796017,0.45269625,0.00101052,0.00047158,0.00013118,0.00012478,0.00116964,6.737e-05,0.00013474,0.0002021,0.00040421,0.0002021,0.0002021,0.03821409,1.26e-06,0.004888,6.737e-05,0.00116912,0.00489001,0.00047158,0.00013474,0.00033684,2.68e-06
0.0,0.45759079,0.00034965,0.00020979,6.993e-05,0.03386093,0.4579041,0.00034965,0.00034965,0.00017099,0.00016239,0.00111297,6.993e-05,0.00027972,0.00041958,0.00041958,0.00055944,0.00034965,0.03372868,1.47e-06,0.00487271,0.00020979,0.00110613,0.00486995,0.00034965,0.00027972,0.00027972,3.500000000000001e-06
0.0,0.4586899,0.00030204,0.00030204,0.0,0.03292114,0.45854158,0.00048327,0.00024163,0.00013364,0.00013608,0.00107663,0.00012082,0.00018123,0.00036245,0.00036245,0.00060409,0.00042286,0.03320819,9.1e-07,0.00481786,0.00018123,0.00106758,0.00481417,0.00042286,0.00030204,6.041e-05,1.26e-06
0.0,0.45614892,0.0001681,0.0003362,0.00028016,0.0366103,0.45550439,0.00067239,0.00022413,9.93e-05,9.904e-05,0.00110589,0.0,0.0001681,0.00022413,0.00050429,0.00039223,0.0001681,0.03500199,3.63e-06,0.00485953,0.0001681,0.00110903,0.00486104,0.00028016,0.00039223,0.00039223,2.28e-06
0.0,0.4589465,0.00026032,0.00041651,0.00010413,0.03367053,0.45802332,0.00041651,0.0,8.764e-05,0.00010564,0.00106675,0.00015619,0.00010413,0.00020826,0.00052064,0.00062477,0.00041651,0.03283182,1.97e-06,0.00480862,0.00020826,0.00106494,0.00480915,0.00026032,0.00041651,0.00015619,1.5e-06
0.0,0.45649663,0.00031008,0.00022149,4.4299999999999986e-05,0.03514575,0.4566994,0.00044297,0.00039868,0.00014656,0.00016088,0.00115662,4.4299999999999986e-05,0.00035438,0.00044297,0.00039868,0.00031008,0.00057587,0.03460768,2.17e-06,0.00490842,0.00013289,0.00115761,0.00490866,0.00039868,0.00017719,0.00031008,2.7000000000000004e-06
0.0,0.45768227,0.00020269,0.00027026,0.00020269,0.03398175,0.45808726,0.00054051,0.00033782,0.00012447,0.0001211,0.00102822,0.00047295,0.00040539,0.00033782,0.00013513,0.00033782,0.0,0.033713199999999985,5.3e-07,0.00481716,0.00033782,0.0010295,0.00481976,0.00054051,0.00027026,0.0,4.1e-07
0.0,0.45621666,0.00026112,0.00032639,0.00019584,0.03538063,0.45632681,0.00058751,0.00019584,0.00014864,0.00012470000000000002,0.00108159,0.00032639,0.00039167,0.00019584,0.00019584,0.00019584,0.00026112,0.03539919,2.5e-07,0.00483709,0.00045695,0.00107857,0.00483584,0.00052223,0.00019584,0.00013056,5.1e-07
0.0,0.45866195,0.00050511,0.00036079,0.0,0.03245932,0.45942796,0.00028864,0.00050511,0.00016468,0.00013265,0.00109696,0.00021648,0.00028864,0.00028864,0.00014432,0.00043295,0.00021648,0.03238285,1.85e-06,0.00494445,7.216e-05,0.0010925999999999998,0.00494168,0.00043295,0.00036079,0.00021648,2.73e-06
0.0,0.46041474,0.00022469,0.00039321,0.00028087,0.03232973,0.45924336,0.00022469,0.00033704,0.00013646,0.0001143,0.00102195,0.00039321,0.00028087,0.00033704,0.00033704,0.00033704,0.00016852,0.03145929,5.3e-07,0.00482603,0.00033704,0.00102044,0.00482639,0.00056173,0.00022469,5.617e-05,5.9e-07
0.0,0.45853614,0.00025692,0.0003083,0.00015415,0.03389075,0.45833473,0.00025692,0.00015415,0.00012127,0.00011682,0.00102377,0.00025692,0.00041106,0.0003083,0.00056521,0.00035968,0.0,0.03278786,1.6e-06,0.00479438,0.00051383,0.00102374,0.00479518,0.00056521,5.138e-05,0.00020553,6.6e-07
0.0,0.45501634,0.00058039,0.00070936,0.0,0.03617074,0.45512901,0.00058039,0.00032244,0.00018718,0.00014040000000000002,0.00117066,6.449e-05,0.0005159,0.00038692,0.00012897,0.0,0.00038692,0.03634245,6.5e-07,0.00501825,0.0,0.0011642000000000002,0.00501652,0.00045141,0.00012897,0.00012897,5e-07
0.0,0.460438,0.00037891,0.00029471,0.00021051,0.03134844,0.46061062,4.2100000000000014e-05,0.00029471,5.959e-05,0.00012983,0.0010397,0.00063152,0.00029471,0.00042101,0.00025261,0.00025261,0.00037891,0.03080617,1.65e-06,0.00493099,0.00025261,0.00103478,0.00492706,0.00025261,0.00012629999999999998,0.00016841,-8e-08
0.0,0.45862955,0.00034134,8.533e-05,8.533e-05,0.03290976,0.45923465,0.00042667,0.00034134,8.835e-05,0.00011138,0.00105444,0.000512,0.00017067,0.000256,0.000256,0.00042667,0.00034134,0.03264564,2e-08,0.00483102,0.00034134,0.00105342,0.00483346,0.00034134,0.00017067,0.00017067,2.8e-07
0.0,0.45620346,0.00052386,0.00014287,4.762e-05,0.03607306,0.45530661,0.00061911,0.00038099,0.00010576,0.00013603,0.00110402,0.00014287,0.00019049,0.00057148,0.00047624,0.00052386,0.0,0.03554331,1.23e-06,0.00489963,0.00019049,0.00110422,0.00490177,0.00014287,0.0,0.00033337,1.39e-06
0.0,0.45813801,0.00026472,0.00059563,0.00033091,0.03373936,0.45815795,0.00039709,0.00013236,-2.18e-05,5.04e-06,0.00103752,0.00039709,0.00033091,0.00046327,0.00039709,0.00013236,0.00013236,0.03345678,2.4e-07,0.0049141,0.00013236,0.0010302,0.00491054,0.00026472,0.00013236,6.618e-05,-6.1e-07
0.0,0.45799371,0.00040208,0.00045952,5.744e-05,0.03417009,0.45716118,0.00034464,0.00011488,7.511e-05,0.00010848,0.0010959,0.0002872,0.00017232,0.00040208,0.0005744,0.00034464,0.0005744,0.03394934,3.2e-07,0.00487771,0.00011488,0.00109398,0.00487889,0.0002872,5.744e-05,0.00017232,1.1e-07
0.0,0.4591498,0.00010944,0.00027359,0.00032831,0.03293393,0.45931337,0.00027359,0.00027359,9.061e-05,0.0001237,0.00104864,0.0,0.00043775,0.00071134,0.00032831,0.00043775,0.00010944,0.03181923,1.45e-06,0.00490877,0.00010944,0.00104912,0.00490914,0.00027359,0.00038303,0.00010944,1.18e-06
0.0,0.45819583,0.0002496,6.24e-05,0.0003744,0.03350727,0.4585504,0.0001872,0.0002496,0.00010883,0.0001768,0.00101646,0.0007488,0.000624,0.0004368000000000001,6.24e-05,0.0001248,6.24e-05,0.03304352,9.5e-07,0.00488227,0.0006864,0.00101598,0.0048846,0.0003744,0.0,0.0001248,-4.8e-07
0.0,0.45581184,7.864e-05,0.00023592,7.864e-05,0.03712613,0.4547883,0.00070777,0.00015728,0.00011721,0.00011787,0.00110611,7.864e-05,0.0003932,0.00047184,0.00070777,0.0003932,0.00015728,0.03559985,1.37e-06,0.00482734,0.00015728,0.00111157,0.00482914,0.0003932,0.00015728,0.00031456,2.12e-06
0.0,0.46003587,0.00023546,0.00014127,0.00018836,0.031876,0.45991944,0.00014127,9.418e-05,5.522e-05,0.00014562,0.00102613,0.00023546,0.000518,0.00047091,0.00023546,0.000518,4.709e-05,0.03146572,2.45e-06,0.00489895,0.00037673,0.00101725,0.00489449,0.00018836,0.00037673,0.00018836,8.5e-07
0.0,0.45956475,0.00046122,0.00039533,0.00026355,0.03174578,0.46030636,6.589e-05,0.00032944,0.00016549,0.00011809,0.00106771,0.00032944,0.00039533,0.00039533,6.589e-05,0.00039533,0.00026355,0.03137373,1.57e-06,0.00495813,0.00026355,0.00106415,0.00495555,0.00026355,0.00039533,0.00013178,6.4e-07
0.0,0.45819184,0.00021413,0.00021413,0.00021413,0.03344248,0.4590319000000001,0.00028551,0.00028551,0.00018523,0.00019469,0.00102065,0.00014275,0.00057102,0.00035689,0.00021413,0.00035689,7.138e-05,0.03276663,1.25e-06,0.00479044,0.00057102,0.00101754,0.00478786,0.00064239,0.00014275,0.0,1.34e-06
0.0,0.45786342,0.00033815,0.00040578,0.00013526,0.03372939,0.4584738,0.00027052,0.00020289,0.00016159,0.0001484,0.00105139,0.00013526,0.00040578,0.00027052,0.00033815,0.00033815,0.00013526,0.03322686,1.59e-06,0.00484218,0.00040578,0.00105527,0.00484548,0.00054105,0.00020289,0.00013526,1.75e-06
0.0,0.46212887,0.00015679,0.00020906,0.00020906,0.03007953,0.46263412,0.00010453,0.00041811,0.0001258,0.00013875,0.00097973,0.00041811,0.00015679,0.00015679,0.00026132,0.00047038,0.00015679,0.02867733,3.2e-06,0.00479923,0.00031359,0.00097967,0.00480018,0.00057491,0.00031359,0.00010453,2.07e-06
0.0,0.45853051,0.0001652,0.00033039,0.00033039,0.0326702,0.4597238,0.00041299,0.00041299,6.133e-05,7.182e-05,0.00103659,0.00057819,0.0001652,0.00033039,0.00041299,0.00024779,0.0001652,0.03254842,9.3e-07,0.00485028,0.0001652,0.00103408,0.00484689,0.00041299,0.0001652,0.0001652,-3.5e-07
0.0,0.46056259,0.00010248,0.00051241,0.00030745,0.03283448,0.45904697,0.00010248,0.00020496,0.00016162,0.00014716,0.00104514,0.00010248,0.00030745,0.00040993,0.00061489,0.00040993,0.00020496,0.03084497,2.08e-06,0.00484284,0.00020496,0.00105313,0.00484514,0.00051241,0.00040993,0.00020496,2.18e-06
0.0,0.45986198,0.00033308,0.00033308,8.327e-05,0.03170933,0.45978501,0.00033308,0.00024981,0.00010793,0.00010805,0.00105237,0.00033308,0.00016654,0.00016654,0.00024981,0.00041635,0.00058289,0.03215005,-2.1e-07,0.00480492,0.00033308,0.00103942,0.00480001,0.00049962,0.00016654,0.0,1.25e-06
0.0,0.45719365,0.00013615,0.00034038,0.00040846,0.03465777,0.45761723,0.00054462,0.00013615,9.529e-05,5.287e-05,0.0010288,0.00027231,0.00034038,0.00027231,0.00027231,0.00013615,0.00013615,0.03414053,4.9e-07,0.00481598,0.00047654,0.00102271,0.00481316,0.00047654,0.00013615,6.808e-05,3.7e-07
0.0,0.45997122,0.00026378,0.00032973,0.00026378,0.03156406,0.46049679,0.00026378,0.00026378,4.487e-05,0.00010537,0.00099336,0.00065946,0.00026378,0.00032973,0.00026378,0.00026378,0.00013189,0.0315485,2.5e-07,0.00483123,0.00039568,0.00098996,0.00483829,0.00046162,0.00013189,0.0,-1.3e-07
0.0,0.45874041,0.00017824,0.00023766,0.0004159,0.03291111,0.45954391,0.00029707,0.00023766,0.00012096,0.00011811,0.00100119,0.0004159,0.0004159,0.00053473,0.00029707,0.00035649,5.941e-05,0.03236929,-4.2e-07,0.00481086,0.00047532,0.00099965,0.00480902,0.00035649,0.00011883,0.0,9.7e-07
0.0,0.45757439,0.00023369,0.00028043,0.00023369,0.03411128,0.45788874,0.00042065,0.00028043,7.341e-05,0.00010567,0.00108118,0.00037391,0.00028043,0.00028043,0.00032717,0.00028043,0.00023369,0.03369677,2.25e-06,0.00488381,0.00028043,0.00107484,0.00487918,0.00037391,0.00028043,0.00028043,1.36e-06
0.0,0.46107354,0.00039785,0.00059678,0.00013262,0.03160044,0.45974486,0.00019893,0.00033154,0.00014123,0.00012835,0.0010351,0.00013262,0.00013262,0.00053047,0.00046416,0.00059678,0.00013262,0.03086181,2.5e-07,0.00486704,0.0,0.00103637,0.00486802,0.00039785,0.00033154,0.0,1.37e-06
0.0,0.46067961,0.00023689,0.00023689,0.00023689,0.03178886,0.46037579,0.00015793,0.00031585,4.029e-05,0.00014868,0.00101333,0.00031585,0.00047378,0.00055274,0.00015793,0.00039482,0.00015793,0.0304952,-3e-08,0.00489337,0.00023689,0.00101361,0.00489327,0.00031585,0.00023689,0.0,-8.5e-07
0.0,0.45904538,0.00021808,7.269e-05,7.269e-05,0.03316987,0.45838737,0.00036347,0.00021808,0.00015819,0.00014123,0.00101558,0.00021808,0.00050885,0.00021808,7.269e-05,0.00029077,0.00021808,0.03290781,2.7e-07,0.00479103,0.00065424,0.0010132,0.00479018,0.00065424,7.269e-05,0.0,2.2e-07
0.0,0.45692324,0.00017703,0.00022129,0.00022129,0.03458807,0.45680915,0.00066386,0.00022129,9.964e-05,6.842e-05,0.00105607,0.00022129,0.00053109,0.00048683,0.00013277,0.00022129,4.426e-05,0.03505122,-2.2e-07,0.00487428,0.00035406,0.00105088,0.00487642,0.00039831,0.00017703,4.426e-05,9e-08
0.0,0.45917242,0.000348,0.00054685,0.00019886,0.03245306,0.45927481,0.00014914,0.00014914,6.564e-05,9.88e-05,0.00102176,0.00044742,0.00049714,0.000348,0.00024857,4.971e-05,0.00019886,0.03250299,2e-08,0.00488916,0.00039771,0.00101406,0.00488406,0.00054685,0.0,0.0,-1.6e-07
0.0,0.45888141,0.00020911,0.00020911,0.0,0.03260812,0.45897177,0.00034852,0.00027882,0.00014111,0.000189,0.00107916,0.00048793,0.00055763,0.00055763,0.00020911,0.00041823,0.00020911,0.03252525,2.38e-06,0.00493197,6.97e-05,0.0010719000000000002,0.00492585,0.00034852,0.00034852,0.00013941,1.9e-06
0.0,0.46007906,0.00037808,0.00060494,0.00015123,0.03165445,0.46002772,0.00022685,0.00015123,0.00010554,6.819e-05,0.00103076,0.0004537,0.00030247,0.00030247,0.00037808,0.00037808,0.00022685,0.0316923,4e-07,0.00485658,0.00022685,0.0010222000000000002,0.00484978,0.0004537,0.00022685,0.0,3.8e-07
0.0,0.45975479,0.00023683,0.00023683,0.00017762,0.0319693,0.46003154,0.00011841,0.00011841,0.00010822,6.04e-05,0.00100062,0.00047365,0.00059207,0.00047365,0.00017762,0.00029603,0.00011841,0.03174213,-4.3e-07,0.00485481,0.00053286,0.00100276,0.00485809,0.00047365,0.00011841,0.0,-3.5e-07
0.0,0.45863057,0.00027811,0.00027811,0.0,0.03359627,0.45865634,0.00037081,0.00032446,9.641e-05,9.543e-05,0.00106011,0.00032446,0.00018541,0.00018541,0.00050987,0.00041717,0.00032446,0.03261818,1.95e-06,0.00479753,0.00027811,0.00105963,0.00479737,0.00060257,9.27e-05,0.00023176,1.36e-06
0.0,0.46125949,0.00033274,0.00047534,0.0001426,0.03067784,0.46130887,0.00023767,0.00042781,6.43e-05,0.00011972,0.00101266,0.00066548,0.0001426,0.0001426,0.0001426,0.00023767,0.00028521,0.03016539,6.6e-07,0.00486148,0.00019014,0.00101009,0.00486064,0.00061795,0.00023767,0.0,4.9e-07
0.0,0.45672358,0.00033978,0.00047569,0.00013591,0.03462358,0.45704816,0.00040774,0.00013591,7.793e-05,0.00010249,0.00107278,0.00033978,0.00047569,0.00061161,0.00033978,0.00020387,0.00020387,0.03481479,-1.1e-07,0.00492372,0.00013591,0.0010697,0.00492249,0.00027183,6.796e-05,6.796e-05,-1.5e-07
0.0,0.45590407,0.00010503,0.00015754,0.00015754,0.03590965,0.45571545,0.00063015,0.00015754,0.00014845,0.00015974,0.00109097,0.0,0.00057764,0.00063015,0.00042010000000000013,0.00036759,0.00010503,0.03571617,1.09e-06,0.00485043,0.00031508,0.00108641,0.00484808,0.00036759,0.00021005,0.00015754,8.9e-07
0.0,0.45730329,0.00042003,0.00031502,5.25e-05,0.03424057,0.45730736,0.00047254,0.00021002,0.00010901,0.00011413,0.00108864,0.00010501,0.00036753,0.00042003,0.00015751,0.00036753,0.00036753,0.03432831,4.4e-07,0.0049055,0.00021002,0.00108133,0.00490109,0.00026252,0.00021002,5.25e-05,-1e-08
0.0,0.4566483,0.00043358,0.00052993,0.00014453,0.03494983,0.4565291,0.00048175,0.0001927,0.00013622,0.0001019,0.00111675,0.0001927,0.00028905,0.00033723,0.00024088,0.00024088,0.00067445,0.035052,-3e-08,0.0048907,0.0001927,0.00111009,0.00488867,0.00033723,9.635e-05,0.0,-1.8e-07
0.0,0.4589094,0.00017576,0.00052729,0.00026364,0.03314378,0.45858234,0.00035153,8.788e-05,6.169e-05,7.670000000000001e-05,0.00104834,0.00043941,0.00017576,0.00043941,0.00061517,0.00026364,0.00043941,0.03291352,9.8e-07,0.00482911,0.00017576,0.00104004,0.00482467,0.00035153,8.788e-05,8.788e-05,-4.1e-07
0.0,0.46008992,0.00010954,0.00010954,0.00038338,0.03207729,0.46043824,0.00021907,0.00032861,0.00014357,9.295e-05,0.00098169,0.00038338,0.00043814,0.00027384,0.00010954,0.00032861,0.0,0.03100612,1.83e-06,0.00479103,0.00065722,0.00098051,0.00479548,0.00060245,0.00027384,5.477e-05,8.6e-07
0.0,0.46001532,0.00024871,0.00033161,0.00033161,0.03189045,0.46020013,0.00012436,0.00020726,0.00011195,0.00010809,0.00101904,0.00049742,0.00033161,0.00029016,0.00016581,0.00037307,0.00037307,0.03137224,-4e-08,0.00483088,0.00045597,0.00101897,0.00483247,0.00041452,0.00024871,0.0,-6.4e-07
0.0,0.45912612,0.00020292,0.00027055,0.00020292,0.03261024,0.45956671,0.00033819,0.00033819,0.00011053,5.801e-05,0.00103055,0.00047347,0.00033819,0.00033819,0.00033819,0.00027055,0.00020292,0.03224043,8.8e-07,0.00481797,0.00033819,0.00102415,0.00481508,0.00060875,0.00013528,6.764e-05,-9e-08
0.0,0.45743314,0.00027761,0.00022209,5.552e-05,0.03303406,0.45930896,0.00033313,0.00011104,6.683e-05,6.501e-05,0.00109403,0.00016657,0.00038865,0.00033313,0.00033313,0.0004997,0.00027761,0.03340076,1.02e-06,0.00492549,0.00016657,0.00108265,0.00492331,0.00016657,0.00044418,0.00033313,9.000000000000002e-07
0.0,0.46030454,0.00046649,0.00034987,0.00011662,0.03131976,0.46047048,5.831e-05,0.00029155,0.00011937,4.718e-05,0.00104783,0.00029155,0.00029155,0.00058311,0.00029155,0.00046649,0.00029155,0.03114574,7e-08,0.00492279,0.00017493,0.00103929,0.0049172,0.00023324,0.00017493,0.00011662,8.8e-07
0.0,0.46006104,0.00047397,0.00039498,0.00023699,0.0320744,0.45993924,0.00015799,0.00047397,0.00021243,0.00021078,0.00105056,0.00047397,0.00031598,0.00023699,0.0,0.00039498,0.00015799,0.03092483,1.58e-06,0.00490762,0.00031598,0.00104833,0.00490794,0.00047397,0.00039498,7.900000000000001e-05,5.4e-07
